opportunity_id,sales_agent,manager,regional_office,account,sector,office_location,product,series,sales_price,deal_stage,engage_date,close_date,close_value
2SI35CTV,Vicki Laflamme,Celia Rouche,West ,Golddex,finance,United States,MG Special,MG,55,Won,8/10/2017,12/6/2017,57
2SMQAWOA,Boris Faz,Rocco Neubert,East ,Zotware,software,United States,GTX Plus Pro,GTX,5482,Won,12/15/2017,12/30/2017,6469
2STUSOFE,Versie Hillebrand,Dustin Brinkmann,Central ,dambase,marketing,United States,MG Special,MG,55,Won,11/11/2016,3/3/2017,67
2SZX9B7J,Cecily Lampkin,Dustin Brinkmann,Central ,Sunnamplex,marketing,Poland,GTX Plus Pro,GTX,5482,Prospecting,NULL,NULL,NULL
2T0GMDKK,Markita Hansen,Celia Rouche,West ,Blackzim,retail,United States,GTX Plus Basic,GTX,1096,Lost,10/8/2017,10/10/2017,0
2T3QDLXY,Donn Cantrell,Rocco Neubert,East ,Initech,telecommunications,United States,GTXPro,GTX,4821,Won,7/24/2017,7/26/2017,4490
2TI0MAKP,Versie Hillebrand,Dustin Brinkmann,Central ,Lexiqvolax,medical,United States,GTX Basic,GTX,550,Prospecting,NULL,NULL,NULL
2TI1UFAA,Rosie Papadopoulos,Cara Losch,East ,Acme Corporation,technolgy,United States,MG Special,MG,55,Lost,8/15/2017,11/17/2017,0
2TKQ8B78,Daniell Hammack,Rocco Neubert,East ,Ontomedia,employment,United States,GTX Plus Pro,GTX,5482,Won,2/13/2017,5/21/2017,5751
2TYZRE2R,Moses Frase,Dustin Brinkmann,Central ,Massive Dynamic,entertainment,United States,MG Special,MG,55,Engaging,7/24/2017,NULL,NULL
2U54WYQ1,Vicki Laflamme,Celia Rouche,West ,Goodsilron,marketing,United States,GTXPro,GTX,4821,Won,1/5/2017,3/23/2017,4211
2U6QQHCC,James Ascencio,Summer Sewald,West ,J-Texon,retail,United States,GTX Plus Pro,GTX,5482,Won,2/17/2017,6/19/2017,4066
2U94Y3Q9,Rosie Papadopoulos,Cara Losch,East ,Vehement Capital Partners,finance,United States,MG Advanced,MG,3393,Lost,11/22/2016,3/20/2017,0
2UHH7PD3,Zane Levy,Summer Sewald,West ,Lexiqvolax,medical,United States,GTXPro,GTX,4821,Won,4/30/2017,5/13/2017,5311
2UNAJCGN,James Ascencio,Summer Sewald,West ,Singletechno,retail,United States,GTX Plus Pro,GTX,5482,Lost,9/2/2017,11/11/2017,0
2UNDAQZ2,Darcel Schlecht,Melvin Marxen,Central ,Domzoom,entertainment,United States,GTX Plus Basic,GTX,1096,Lost,9/24/2017,10/4/2017,0
2UZXS1I2,Rosie Papadopoulos,Cara Losch,East ,Umbrella Corporation,finance,United States,GTXPro,GTX,4821,Won,8/22/2017,9/1/2017,4787
2V848WZD,Lajuana Vencill,Dustin Brinkmann,Central ,Stanredtax,finance,United States,MG Advanced,MG,3393,Won,11/18/2016,3/4/2017,3180
2VCDVCIZ,Kary Hendrixson,Summer Sewald,West ,NULL,NULL,NULL,GTX Basic,GTX,550,Engaging,12/27/2016,NULL,NULL
2VDN72EP,Vicki Laflamme,Celia Rouche,West ,NULL,NULL,NULL,GTX Basic,GTX,550,Engaging,3/30/2017,NULL,NULL
2VTBUOXA,Rosalina Dieter,Celia Rouche,West ,Dalttechnology,software,United States,MG Advanced,MG,3393,Lost,3/31/2017,5/30/2017,0
2WDSO6PG,Niesha Huffines,Melvin Marxen,Central ,Hatfan,services,United States,GTX Basic,GTX,550,Engaging,7/19/2017,NULL,NULL
2WH4NUR9,Cassey Cress,Rocco Neubert,East ,Bluth Company,technolgy,United States,GTX Basic,GTX,550,Lost,3/7/2017,6/4/2017,0
2WPEOPIF,Vicki Laflamme,Celia Rouche,West ,Lexiqvolax,medical,United States,GTX Basic,GTX,550,Won,9/5/2017,12/4/2017,491
2WQ5FUPR,Reed Clapper,Rocco Neubert,East ,Condax,medical,United States,MG Special,MG,55,Won,4/5/2017,8/2/2017,51
2WTPSQTN,Gladys Colclough,Melvin Marxen,Central ,NULL,NULL,NULL,GTX Plus Pro,GTX,5482,Prospecting,NULL,NULL,NULL
2WWMPY7O,Versie Hillebrand,Dustin Brinkmann,Central ,NULL,NULL,NULL,GTX Basic,GTX,550,Prospecting,NULL,NULL,NULL
2WZU46RL,Vicki Laflamme,Celia Rouche,West ,Scotfind,software,United States,GTXPro,GTX,4821,Won,9/6/2017,12/16/2017,5115
2X45BEOS,Cassey Cress,Rocco Neubert,East ,Ganjaflex,retail,Japan,GTX Plus Basic,GTX,1096,Won,12/21/2016,3/27/2017,1186
2X86737Q,Cecily Lampkin,Dustin Brinkmann,Central ,Inity,marketing,United States,GTX Plus Pro,GTX,5482,Won,7/14/2017,7/16/2017,5537
2X9KWWCP,Versie Hillebrand,Dustin Brinkmann,Central ,dambase,marketing,United States,MG Special,MG,55,Won,10/6/2017,10/11/2017,59
2XQAKBXH,Zane Levy,Summer Sewald,West ,Doncon,technolgy,United States,GTX Plus Pro,GTX,5482,Won,11/27/2016,3/11/2017,5370
2Y2R082L,Darcel Schlecht,Melvin Marxen,Central ,dambase,marketing,United States,MG Special,MG,55,Won,3/14/2017,5/6/2017,62
2Y84YR3K,Kary Hendrixson,Summer Sewald,West ,J-Texon,retail,United States,GTX Basic,GTX,550,Won,3/11/2017,5/24/2017,516
2Y9R7T2W,Cassey Cress,Rocco Neubert,East ,Betasoloin,medical,United States,MG Advanced,MG,3393,Won,6/30/2017,9/26/2017,3280
2YBEN3MV,Kary Hendrixson,Summer Sewald,West ,Green-Plus,services,United States,GTX Plus Basic,GTX,1096,Lost,6/24/2017,9/8/2017,0
2YLXKON1,Hayden Neloms,Celia Rouche,West ,NULL,NULL,NULL,MG Advanced,MG,3393,Engaging,5/22/2017,NULL,NULL
2YOW2BI0,Corliss Cosme,Cara Losch,East ,Xx-zobam,entertainment,United States,GTX Plus Pro,GTX,5482,Won,1/27/2017,5/22/2017,5051
2YQHHWJ3,Versie Hillebrand,Dustin Brinkmann,Central ,Zumgoity,medical,United States,MG Special,MG,55,Lost,1/29/2017,5/22/2017,0
2YVVZN5L,Jonathan Berthelot,Melvin Marxen,Central ,Konmatfix,marketing,United States,GTX Plus Basic,GTX,1096,Lost,3/22/2017,5/3/2017,0
2ZEFCKS3,Niesha Huffines,Melvin Marxen,Central ,Rundofase,technolgy,United States,GTXPro,GTX,4821,Won,4/23/2017,9/1/2017,4835
2ZT298DY,Zane Levy,Summer Sewald,West ,Goodsilron,marketing,United States,GTX Basic,GTX,550,Lost,3/26/2017,4/4/2017,0
2ZU519Y6,Darcel Schlecht,Melvin Marxen,Central ,Domzoom,entertainment,United States,GTX Plus Basic,GTX,1096,Won,4/13/2017,4/19/2017,1327
2ZUL1AAV,Kary Hendrixson,Summer Sewald,West ,Fasehatice,retail,United States,MG Advanced,MG,3393,Lost,4/22/2017,4/29/2017,0
2ZVWE5NE,Corliss Cosme,Cara Losch,East ,Sumace,retail,Romania,GTX Plus Basic,GTX,1096,Lost,8/7/2017,12/19/2017,0
2ZXKC707,Vicki Laflamme,Celia Rouche,West ,Cheers,entertainment,United States,MG Advanced,MG,3393,Lost,4/3/2017,4/11/2017,0
30FHAEJZ,Kary Hendrixson,Summer Sewald,West ,Fasehatice,retail,United States,GTX Plus Pro,GTX,5482,Won,4/17/2017,4/19/2017,5408
30KP0JMN,Maureen Marcano,Summer Sewald,West ,Xx-holding,finance,United States,GTX Plus Pro,GTX,5482,Lost,7/22/2017,7/23/2017,0
30OFYJUN,Lajuana Vencill,Dustin Brinkmann,Central ,Dontechi,software,United States,GTX Basic,GTX,550,Lost,7/25/2017,7/31/2017,0
30R81VZX,Kami Bicknell,Summer Sewald,West ,Zoomit,entertainment,United States,GTXPro,GTX,4821,Engaging,2/6/2017,NULL,NULL
30UA0RS8,Niesha Huffines,Melvin Marxen,Central ,Funholding,finance,United States,GTX Plus Basic,GTX,1096,Won,10/20/2017,12/12/2017,1135
30UQWUKB,Marty Freudenburg,Melvin Marxen,Central ,Genco Pura Olive Oil Company,retail,Italy,GTX Plus Basic,GTX,1096,Won,11/15/2016,3/20/2017,1162
30YWHJV8,Donn Cantrell,Rocco Neubert,East ,Plussunin,retail,United States,GTX Plus Basic,GTX,1096,Lost,4/11/2017,4/18/2017,0
311WKUHC,James Ascencio,Summer Sewald,West ,Labdrill,medical,United States,MG Special,MG,55,Lost,9/16/2017,11/13/2017,0
313EIVW4,Anna Snelling,Dustin Brinkmann,Central ,Bioholding,medical,Philipines,GTX Plus Basic,GTX,1096,Lost,7/2/2017,7/10/2017,0
31C5DVJT,Kary Hendrixson,Summer Sewald,West ,Cheers,entertainment,United States,MG Special,MG,55,Won,6/11/2017,9/22/2017,44
31I0SB7T,Kami Bicknell,Summer Sewald,West ,Konex,technolgy,United States,MG Advanced,MG,3393,Won,4/12/2017,4/19/2017,3141
31IV2B9O,Vicki Laflamme,Celia Rouche,West ,NULL,NULL,NULL,GTX Basic,GTX,550,Engaging,10/26/2017,NULL,NULL
31KRB7R2,James Ascencio,Summer Sewald,West ,Plexzap,retail,United States,GTX Basic,GTX,550,Lost,6/3/2017,8/12/2017,0
31NQQEEO,Cassey Cress,Rocco Neubert,East ,Opentech,finance,United States,GTX Basic,GTX,550,Lost,7/4/2017,9/11/2017,0
32A5TJ6D,Anna Snelling,Dustin Brinkmann,Central ,Domzoom,entertainment,United States,MG Special,MG,55,Lost,5/25/2017,8/13/2017,0
32K5LEDV,Reed Clapper,Rocco Neubert,East ,Silis,medical,United States,GTX Plus Pro,GTX,5482,Won,7/12/2017,7/18/2017,5538
32LY2D1K,Darcel Schlecht,Melvin Marxen,Central ,Conecom,technolgy,United States,MG Advanced,MG,3393,Won,3/2/2017,5/26/2017,3647
32NDDT4L,Moses Frase,Dustin Brinkmann,Central ,NULL,NULL,NULL,MG Special,MG,55,Prospecting,NULL,NULL,NULL
3372JYYQ,Cassey Cress,Rocco Neubert,East ,Condax,medical,United States,MG Advanced,MG,3393,Engaging,5/15/2017,NULL,NULL
33BMGHPN,Gladys Colclough,Melvin Marxen,Central ,Opentech,finance,United States,MG Special,MG,55,Engaging,7/22/2017,NULL,NULL
33JWQH71,Kami Bicknell,Summer Sewald,West ,Labdrill,medical,United States,GTX Plus Basic,GTX,1096,Won,11/24/2017,12/5/2017,885
33JYWJ1X,Maureen Marcano,Summer Sewald,West ,Cheers,entertainment,United States,GTX Basic,GTX,550,Won,11/21/2017,12/29/2017,619
344I60EI,Markita Hansen,Celia Rouche,West ,Golddex,finance,United States,GTX Plus Basic,GTX,1096,Won,1/11/2017,3/16/2017,1091
348COZ5O,Darcel Schlecht,Melvin Marxen,Central ,Genco Pura Olive Oil Company,retail,Italy,GTXPro,GTX,4821,Won,11/27/2017,11/30/2017,4888
34MBPHRL,Hayden Neloms,Celia Rouche,West ,Singletechno,retail,United States,GTX Plus Basic,GTX,1096,Won,3/13/2017,6/17/2017,1157
34XWXEQE,James Ascencio,Summer Sewald,West ,NULL,NULL,NULL,GTXPro,GTX,4821,Engaging,9/10/2017,NULL,NULL
34YT99YN,Vicki Laflamme,Celia Rouche,West ,Dalttechnology,software,United States,GTX Plus Pro,GTX,5482,Won,6/10/2017,8/23/2017,6094
3590U14O,Vicki Laflamme,Celia Rouche,West ,Plexzap,retail,United States,GTXPro,GTX,4821,Lost,5/20/2017,8/23/2017,0
35GT4NM9,Donn Cantrell,Rocco Neubert,East ,Acme Corporation,technolgy,United States,GTX Basic,GTX,550,Won,10/25/2017,11/5/2017,586
35HVN8Q3,Jonathan Berthelot,Melvin Marxen,Central ,Scottech,marketing,United States,GTX Basic,GTX,550,Won,10/12/2017,10/21/2017,528
35IRGXY3,Zane Levy,Summer Sewald,West ,Condax,medical,United States,GTX Basic,GTX,550,Won,4/15/2017,5/23/2017,501
35KZ6QTP,Rosalina Dieter,Celia Rouche,West ,Xx-holding,finance,United States,MG Advanced,MG,3393,Lost,9/25/2017,10/3/2017,0
35LLMROC,Kary Hendrixson,Summer Sewald,West ,NULL,NULL,NULL,GTX Basic,GTX,550,Engaging,7/3/2017,NULL,NULL
369V78M2,Donn Cantrell,Rocco Neubert,East ,Mathtouch,marketing,Jordan,GTXPro,GTX,4821,Won,9/28/2017,10/7/2017,5553
36PET9WM,Darcel Schlecht,Melvin Marxen,Central ,Stanredtax,finance,United States,GTXPro,GTX,4821,Lost,10/14/2017,10/15/2017,0
36PTGLTW,Maureen Marcano,Summer Sewald,West ,Xx-holding,finance,United States,MG Advanced,MG,3393,Won,1/26/2017,3/24/2017,3106
36VPT9RZ,James Ascencio,Summer Sewald,West ,Singletechno,retail,United States,GTX Basic,GTX,550,Won,3/19/2017,3/26/2017,403
379DUF2N,Markita Hansen,Celia Rouche,West ,NULL,NULL,NULL,GTX Basic,GTX,550,Engaging,1/29/2017,NULL,NULL
379SDV6Y,Niesha Huffines,Melvin Marxen,Central ,Statholdings,employment,United States,GTX Plus Basic,GTX,1096,Won,6/6/2017,8/5/2017,1267
37B8ES7X,Kary Hendrixson,Summer Sewald,West ,Groovestreet,retail,United States,GTX Basic,GTX,550,Won,5/31/2017,6/21/2017,588
37FKT2ZP,Lajuana Vencill,Dustin Brinkmann,Central ,Rangreen,technolgy,Panama,GTX Plus Pro,GTX,5482,Won,2/23/2017,5/23/2017,5827
37FL55S0,Darcel Schlecht,Melvin Marxen,Central ,Treequote,telecommunications,United States,GTXPro,GTX,4821,Won,4/5/2017,4/6/2017,5647
37JFKD4I,Niesha Huffines,Melvin Marxen,Central ,dambase,marketing,United States,GTX Plus Basic,GTX,1096,Won,11/20/2016,3/9/2017,1033
37LTMWB0,Darcel Schlecht,Melvin Marxen,Central ,Betatech,medical,Kenya,GTX Basic,GTX,550,Lost,4/13/2017,4/20/2017,0
37PEZCGO,Gladys Colclough,Melvin Marxen,Central ,NULL,NULL,NULL,MG Advanced,MG,3393,Prospecting,NULL,NULL,NULL
37UCYEDY,Cassey Cress,Rocco Neubert,East ,Bluth Company,technolgy,United States,GTX Plus Basic,GTX,1096,Engaging,7/26/2017,NULL,NULL
389D515R,Versie Hillebrand,Dustin Brinkmann,Central ,Inity,marketing,United States,GTX Plus Pro,GTX,5482,Won,9/22/2017,10/1/2017,5775
38C7HEG6,Jonathan Berthelot,Melvin Marxen,Central ,Rundofase,technolgy,United States,GTX Plus Basic,GTX,1096,Won,8/7/2017,11/1/2017,1080
38CPLDAR,Garret Kinder,Cara Losch,East ,Xx-zobam,entertainment,United States,GTX Plus Pro,GTX,5482,Lost,7/18/2017,7/30/2017,0
38EYB40T,Jonathan Berthelot,Melvin Marxen,Central ,Conecom,technolgy,United States,MG Special,MG,55,Won,5/3/2017,5/14/2017,60
38K5251H,Cecily Lampkin,Dustin Brinkmann,Central ,Fasehatice,retail,United States,GTX Basic,GTX,550,Prospecting,NULL,NULL,NULL
38KKSE72,Lajuana Vencill,Dustin Brinkmann,Central ,Bioholding,medical,Philipines,GTX Basic,GTX,550,Won,2/27/2017,6/1/2017,530
38VRB2P1,Corliss Cosme,Cara Losch,East ,Ontomedia,employment,United States,GTX Basic,GTX,550,Lost,4/17/2017,4/18/2017,0
38YQ4771,Anna Snelling,Dustin Brinkmann,Central ,Treequote,telecommunications,United States,MG Advanced,MG,3393,Lost,6/13/2017,8/20/2017,0
38ZR3URJ,James Ascencio,Summer Sewald,West ,Golddex,finance,United States,GTX Basic,GTX,550,Won,9/10/2017,11/25/2017,552
3918OU6O,Darcel Schlecht,Melvin Marxen,Central ,Rundofase,technolgy,United States,GTX Basic,GTX,550,Lost,3/16/2017,5/2/2017,0
396WP6JS,Anna Snelling,Dustin Brinkmann,Central ,Gogozoom,telecommunications,United States,MG Special,MG,55,Won,3/10/2017,3/19/2017,58
39EYEBMK,Violet Mclelland,Cara Losch,East ,NULL,NULL,NULL,GTX Basic,GTX,550,Engaging,7/18/2017,NULL,NULL
39NJ6UC9,Darcel Schlecht,Melvin Marxen,Central ,NULL,NULL,NULL,MG Advanced,MG,3393,Prospecting,NULL,NULL,NULL
3A2CCWEG,Cecily Lampkin,Dustin Brinkmann,Central ,NULL,NULL,NULL,MG Special,MG,55,Engaging,7/29/2017,NULL,NULL
3A54O8JT,Versie Hillebrand,Dustin Brinkmann,Central ,NULL,NULL,NULL,MG Special,MG,55,Engaging,8/5/2017,NULL,NULL
3A7G5K0E,Rosalina Dieter,Celia Rouche,West ,NULL,NULL,NULL,GTX Basic,GTX,550,Engaging,6/12/2017,NULL,NULL
3AB31BUU,Moses Frase,Dustin Brinkmann,Central ,Conecom,technolgy,United States,GTX Plus Basic,GTX,1096,Won,4/22/2017,4/27/2017,1024
3AE6GW2D,Gladys Colclough,Melvin Marxen,Central ,Streethex,retail,Belgium,GTXPro,GTX,4821,Lost,3/19/2017,5/9/2017,0
3AIA6RL3,Jonathan Berthelot,Melvin Marxen,Central ,Hottechi,technolgy,Korea,GTX Plus Basic,GTX,1096,Won,6/20/2017,8/20/2017,1132
3ATYY665,Kami Bicknell,Summer Sewald,West ,Conecom,technolgy,United States,GTXPro,GTX,4821,Engaging,5/26/2017,NULL,NULL
3AU5SZ3V,Donn Cantrell,Rocco Neubert,East ,Donquadtech,technolgy,United States,GTXPro,GTX,4821,Won,3/5/2017,3/23/2017,4443
3AX6QBR3,Wilburn Farren,Cara Losch,East ,Donquadtech,technolgy,United States,MG Advanced,MG,3393,Won,7/3/2017,9/7/2017,3101
3B6HWK65,Vicki Laflamme,Celia Rouche,West ,Blackzim,retail,United States,MG Special,MG,55,Lost,1/30/2017,5/7/2017,0
3BA9OPGY,Lajuana Vencill,Dustin Brinkmann,Central ,NULL,NULL,NULL,MG Special,MG,55,Engaging,8/3/2017,NULL,NULL
3BEPEWRS,Cassey Cress,Rocco Neubert,East ,Opentech,finance,United States,GTXPro,GTX,4821,Lost,6/27/2017,8/24/2017,0
3BFBN8JW,Versie Hillebrand,Dustin Brinkmann,Central ,Funholding,finance,United States,MG Advanced,MG,3393,Lost,4/11/2017,4/18/2017,0
3BQTRX5Y,Kami Bicknell,Summer Sewald,West ,Faxquote,telecommunications,United States,GTXPro,GTX,4821,Lost,4/3/2017,5/26/2017,0
3C5GNT3Q,Vicki Laflamme,Celia Rouche,West ,NULL,NULL,NULL,MG Special,MG,55,Engaging,6/16/2017,NULL,NULL
3C5KXGO6,Markita Hansen,Celia Rouche,West ,J-Texon,retail,United States,GTX Basic,GTX,550,Won,5/9/2017,5/10/2017,541
3C6E0D28,Vicki Laflamme,Celia Rouche,West ,NULL,NULL,NULL,GTX Plus Pro,GTX,5482,Engaging,8/12/2017,NULL,NULL
3C7A75LH,Cassey Cress,Rocco Neubert,East ,Massive Dynamic,entertainment,United States,GTXPro,GTX,4821,Won,9/25/2017,9/27/2017,5727
3C9CWV6J,Cassey Cress,Rocco Neubert,East ,Iselectrics,technolgy,United States,MG Advanced,MG,3393,Won,6/10/2017,6/14/2017,3772
3CB3WNBM,Boris Faz,Rocco Neubert,East ,Kinnamplus,retail,United States,GTX Basic,GTX,550,Engaging,7/17/2017,NULL,NULL
3CJMQNT0,Zane Levy,Summer Sewald,West ,Lexiqvolax,medical,United States,GTXPro,GTX,4821,Lost,9/11/2017,11/14/2017,0
3CLBPMYZ,Kami Bicknell,Summer Sewald,West ,Labdrill,medical,United States,GTX Plus Basic,GTX,1096,Lost,2/25/2017,3/8/2017,0
3CP9VXC1,Kary Hendrixson,Summer Sewald,West ,Labdrill,medical,United States,MG Special,MG,55,Won,5/31/2017,8/15/2017,69
3CS2IXT0,Versie Hillebrand,Dustin Brinkmann,Central ,Conecom,technolgy,United States,MG Special,MG,55,Won,8/30/2017,11/16/2017,66
3CWKBXEN,Reed Clapper,Rocco Neubert,East ,Donquadtech,technolgy,United States,GTX Basic,GTX,550,Lost,4/4/2017,4/13/2017,0
3D6LLPA1,Jonathan Berthelot,Melvin Marxen,Central ,Funholding,finance,United States,GTX Plus Basic,GTX,1096,Lost,9/18/2017,12/5/2017,0
3D6ZHLF0,Kami Bicknell,Summer Sewald,West ,Zoomit,entertainment,United States,GTX Basic,GTX,550,Lost,5/30/2017,8/5/2017,0
3DATPTEH,Anna Snelling,Dustin Brinkmann,Central ,NULL,NULL,NULL,MG Special,MG,55,Engaging,7/22/2017,NULL,NULL
3DB2J8UR,Niesha Huffines,Melvin Marxen,Central ,Isdom,medical,United States,GTX Basic,GTX,550,Lost,4/6/2017,4/16/2017,0
3DF5FIAM,Reed Clapper,Rocco Neubert,East ,Umbrella Corporation,finance,United States,MG Advanced,MG,3393,Won,10/5/2017,12/17/2017,3285
3DKK3JF3,Reed Clapper,Rocco Neubert,East ,Acme Corporation,technolgy,United States,GTX Basic,GTX,550,Lost,3/6/2017,5/29/2017,0
3DM5SSI5,Darcel Schlecht,Melvin Marxen,Central ,Warephase,services,United States,GTXPro,GTX,4821,Won,9/18/2017,11/5/2017,5231
3DY60YA7,Darcel Schlecht,Melvin Marxen,Central ,Stanredtax,finance,United States,GTXPro,GTX,4821,Lost,6/28/2017,7/6/2017,0
3DYZN86H,Markita Hansen,Celia Rouche,West ,Hottechi,technolgy,Korea,MG Advanced,MG,3393,Won,6/7/2017,9/17/2017,2979
3E09X4S2,Kary Hendrixson,Summer Sewald,West ,Rantouch,telecommunications,United States,GTX Basic,GTX,550,Lost,9/30/2017,10/8/2017,0
3E4VTH6E,Hayden Neloms,Celia Rouche,West ,Hatfan,services,United States,MG Special,MG,55,Engaging,3/12/2017,NULL,NULL
3E6J4YRT,Violet Mclelland,Cara Losch,East ,Zotware,software,United States,GTX Basic,GTX,550,Lost,8/10/2017,11/6/2017,0
3ECHUPQY,Daniell Hammack,Rocco Neubert,East ,NULL,NULL,NULL,GTX Plus Basic,GTX,1096,Engaging,12/20/2016,NULL,NULL
3EGE42CM,Reed Clapper,Rocco Neubert,East ,Ontomedia,employment,United States,MG Advanced,MG,3393,Lost,4/23/2017,4/24/2017,0
3EL8D4WO,Darcel Schlecht,Melvin Marxen,Central ,Codehow,software,United States,MG Advanced,MG,3393,Won,12/20/2016,3/25/2017,3269
3EZLRW47,Darcel Schlecht,Melvin Marxen,Central ,Bioholding,medical,Philipines,GTXPro,GTX,4821,Lost,10/21/2017,10/31/2017,0
3F2EMUQ7,Kary Hendrixson,Summer Sewald,West ,Scotfind,software,United States,GTX Plus Basic,GTX,1096,Lost,10/10/2017,10/11/2017,0
3F2ZPCSL,Kary Hendrixson,Summer Sewald,West ,NULL,NULL,NULL,GTX Plus Basic,GTX,1096,Engaging,3/25/2017,NULL,NULL
3F34LWKM,Vicki Laflamme,Celia Rouche,West ,NULL,NULL,NULL,GTXPro,GTX,4821,Engaging,5/6/2017,NULL,NULL
3F5AAJZB,Garret Kinder,Cara Losch,East ,Gekko & Co,retail,United States,GTXPro,GTX,4821,Won,6/21/2017,6/26/2017,5622
3F5MZNEH,Rosalina Dieter,Celia Rouche,West ,Sonron,telecommunications,United States,MG Special,MG,55,Lost,11/5/2016,3/3/2017,0
3F81XLI7,Corliss Cosme,Cara Losch,East ,Ganjaflex,retail,Japan,GTXPro,GTX,4821,Won,6/6/2017,8/11/2017,4230
3F8AA8RT,Maureen Marcano,Summer Sewald,West ,Green-Plus,services,United States,GTX Plus Basic,GTX,1096,Lost,5/8/2017,8/5/2017,0
3F9NDPA0,Maureen Marcano,Summer Sewald,West ,Konex,technolgy,United States,GTX Plus Basic,GTX,1096,Won,8/9/2017,8/10/2017,1102
3FI1J4VO,Gladys Colclough,Melvin Marxen,Central ,NULL,NULL,NULL,MG Special,MG,55,Engaging,7/29/2017,NULL,NULL
3FJPGYD7,Kami Bicknell,Summer Sewald,West ,Cheers,entertainment,United States,GTX Basic,GTX,550,Lost,12/12/2017,12/29/2017,0
3FWZBSW1,Versie Hillebrand,Dustin Brinkmann,Central ,Cancity,retail,United States,MG Special,MG,55,Engaging,8/1/2017,NULL,NULL
3FZVCDW0,Kami Bicknell,Summer Sewald,West ,Finjob,employment,United States,GTXPro,GTX,4821,Won,5/3/2017,5/4/2017,4372
3G61D5KV,Gladys Colclough,Melvin Marxen,Central ,NULL,NULL,NULL,MG Special,MG,55,Engaging,8/3/2017,NULL,NULL
3GEDSDVN,Cecily Lampkin,Dustin Brinkmann,Central ,Inity,marketing,United States,GTX Basic,GTX,550,Won,7/6/2017,7/8/2017,590
3GFZ7SN4,Moses Frase,Dustin Brinkmann,Central ,Streethex,retail,Belgium,MG Advanced,MG,3393,Won,11/20/2017,11/23/2017,3161
3GOXMQPF,Kary Hendrixson,Summer Sewald,West ,Golddex,finance,United States,GTX Plus Basic,GTX,1096,Won,5/29/2017,8/17/2017,1002
3GPAFD3X,Cecily Lampkin,Dustin Brinkmann,Central ,Zumgoity,medical,United States,MG Special,MG,55,Lost,4/9/2017,4/20/2017,0
3GRTE6VM,Elease Gluck,Celia Rouche,West ,Dalttechnology,software,United States,MG Advanced,MG,3393,Won,10/22/2017,10/29/2017,3082
3GVL1I1G,Rosie Papadopoulos,Cara Losch,East ,Bluth Company,technolgy,United States,MG Advanced,MG,3393,Won,11/7/2017,11/14/2017,3426
3H3TNCP5,James Ascencio,Summer Sewald,West ,Condax,medical,United States,GTX Plus Basic,GTX,1096,Engaging,5/23/2017,NULL,NULL
3H80RIHV,Kami Bicknell,Summer Sewald,West ,Sonron,telecommunications,United States,GTX Plus Pro,GTX,5482,Won,2/22/2017,5/10/2017,5491
3HGQ3BOY,Violet Mclelland,Cara Losch,East ,Ontomedia,employment,United States,MG Advanced,MG,3393,Won,2/27/2017,5/27/2017,4204
3HTSMIGI,Anna Snelling,Dustin Brinkmann,Central ,Betatech,medical,Kenya,GTX Plus Basic,GTX,1096,Lost,8/15/2017,9/27/2017,0
3IBBBGM4,Kary Hendrixson,Summer Sewald,West ,Fasehatice,retail,United States,GTX Basic,GTX,550,Won,9/19/2017,11/18/2017,555
3IIDRUGI,Gladys Colclough,Melvin Marxen,Central ,Scottech,marketing,United States,MG Special,MG,55,Lost,6/13/2017,9/28/2017,0
3IQ19UZ2,Hayden Neloms,Celia Rouche,West ,Kan-code,software,United States,MG Advanced,MG,3393,Won,10/13/2017,10/14/2017,3250
3ISHFT20,Kary Hendrixson,Summer Sewald,West ,Zoomit,entertainment,United States,MG Special,MG,55,Won,8/24/2017,12/18/2017,62
3IWUUUCN,Elease Gluck,Celia Rouche,West ,NULL,NULL,NULL,GTXPro,GTX,4821,Engaging,5/24/2017,NULL,NULL
3J1LNCA4,Hayden Neloms,Celia Rouche,West ,Hatfan,services,United States,GTX Plus Basic,GTX,1096,Lost,7/23/2017,7/31/2017,0
3J1W4LM0,Niesha Huffines,Melvin Marxen,Central ,Domzoom,entertainment,United States,GTX Basic,GTX,550,Won,6/10/2017,6/21/2017,527
3JJ7YI88,Lajuana Vencill,Dustin Brinkmann,Central ,Gogozoom,telecommunications,United States,MG Special,MG,55,Lost,7/15/2017,7/16/2017,0
3JMB4J8E,Garret Kinder,Cara Losch,East ,Acme Corporation,technolgy,United States,GTX Plus Pro,GTX,5482,Won,10/5/2017,10/7/2017,5331
3JUL12VK,Kami Bicknell,Summer Sewald,West ,NULL,NULL,NULL,GTX Basic,GTX,550,Engaging,3/22/2017,NULL,NULL
3JW6CZ7K,Moses Frase,Dustin Brinkmann,Central ,NULL,NULL,NULL,GTX Basic,GTX,550,Engaging,7/20/2017,NULL,NULL
3K3LQ0H5,Kami Bicknell,Summer Sewald,West ,Scotfind,software,United States,GTX Basic,GTX,550,Won,8/15/2017,8/23/2017,557
